date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:56:28	979/979	---M-Z	200	added ('OK')	application/rss+xml	etag:%2291653de81d0ec3ba4faf2f265e073ead-gzip%22	https://oscwebdesign.biz/how-to-put-the-humanity-back-into-your-branding/feed/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/how-to-put-the-humanity-back-into-your-branding/feed/index.html	(from https://oscwebdesign.biz/how-to-put-the-humanity-back-into-your-branding/)
12:56:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Jun%202022%2011:56:29%20GMT	https://oscwebdesign.biz/?p=3073	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/index4ecd.html	(from https://oscwebdesign.biz/how-to-put-the-humanity-back-into-your-branding/)
12:56:29	2611/2611	---MCZ	200	added ('OK')	application/json	date:Mon,%2013%20Jun%202022%2011:56:29%20GMT	https://oscwebdesign.biz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foscwebdesign.biz%2Fhow-to-put-the-humanity-back-into-your-branding%2F	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-json/oembed/1.0/embed901a.json	(from https://oscwebdesign.biz/how-to-put-the-humanity-back-into-your-branding/)
12:56:30	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:30%20GMT	https://oscwebdesign.biz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foscwebdesign.biz%2Fhow-to-put-the-humanity-back-into-your-branding%2F&format=xml	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-json/oembed/1.0/embed603a	(from https://oscwebdesign.biz/how-to-put-the-humanity-back-into-your-branding/)
12:56:30	163045/163045	---M--	200	added ('OK')	image/jpeg	etag:%2260fe126c-27ce5%22	https://oscwebdesign.biz/wp-content/uploads/2021/07/11-1024x1024.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2021/07/11-1024x1024.jpg	(from https://oscwebdesign.biz/how-to-put-the-humanity-back-into-your-branding/)
12:56:30	269/269	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:30%20GMT	https://oscwebdesign.biz/web-marketing/get-started-social-media-small-business/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/web-marketing/get-started-social-media-small-business/index.html	(from https://oscwebdesign.biz/how-to-put-the-humanity-back-into-your-branding/)
12:56:30	142394/142394	---M--	200	added ('OK')	image/jpeg	etag:%2260fe13b8-22c3a%22	https://oscwebdesign.biz/wp-content/uploads/2021/07/post-behind-the-scenes-photos-768x1024.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2021/07/post-behind-the-scenes-photos-768x1024.jpg	(from https://oscwebdesign.biz/how-to-put-the-humanity-back-into-your-branding/)
12:56:31	103237/103237	---M--	200	added ('OK')	image/png	etag:%225fb227b1-19345%22	https://oscwebdesign.biz/wp-content/uploads/2017/11/mailchimp-human-marketing.png	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2017/11/mailchimp-human-marketing.png	(from https://oscwebdesign.biz/how-to-put-the-humanity-back-into-your-branding/)
12:56:31	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:31%20GMT	https://oscwebdesign.biz/features-best-modern-web-design/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/features-best-modern-web-design/index.html	(from https://oscwebdesign.biz/how-to-put-the-humanity-back-into-your-branding/)
12:56:31	269/269	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:31%20GMT	https://oscwebdesign.biz/services/maine-search-engine-optimization-seo/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/services/maine-search-engine-optimization-seo/index.html	(from https://oscwebdesign.biz/how-to-put-the-humanity-back-into-your-branding/)
12:56:31	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:31%20GMT	https://oscwebdesign.biz/wp-json/wp/v2/posts/3874	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-json/wp/v2/posts/3874	(from https://oscwebdesign.biz/3-ways-to-increase-online-leads-when-you-provide-custom-quotes-to-potential-customers/)
12:56:31	269/269	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:31%20GMT	https://oscwebdesign.biz/youtube-optimization-3-ways-optimize-videos/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/youtube-optimization-3-ways-optimize-videos/index.html	(from https://oscwebdesign.biz/how-to-put-the-humanity-back-into-your-branding/)
12:56:32	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:32%20GMT	https://oscwebdesign.biz/business/maine-business-wordcamp-portland-2017/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/business/maine-business-wordcamp-portland-2017/index.html	(from https://oscwebdesign.biz/how-to-put-the-humanity-back-into-your-branding/)
12:56:32	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:32%20GMT	https://oscwebdesign.biz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foscwebdesign.biz%2F3-ways-to-increase-online-leads-when-you-provide-custom-quotes-to-potential-customers%2F	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-json/oembed/1.0/embedc637	(from https://oscwebdesign.biz/3-ways-to-increase-online-leads-when-you-provide-custom-quotes-to-potential-customers/)
12:56:32	269/269	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:32%20GMT	https://oscwebdesign.biz/create-pages-wordpress/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/create-pages-wordpress/index.html	(from https://oscwebdesign.biz/how-to-put-the-humanity-back-into-your-branding/)
12:56:32	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:32%20GMT	https://oscwebdesign.biz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foscwebdesign.biz%2F3-ways-to-increase-online-leads-when-you-provide-custom-quotes-to-potential-customers%2F&format=xml	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-json/oembed/1.0/embedff4e	(from https://oscwebdesign.biz/3-ways-to-increase-online-leads-when-you-provide-custom-quotes-to-potential-customers/)
12:56:32	269/269	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:32%20GMT	https://oscwebdesign.biz/3-ways-to-increase-online-leads-when-you-provide-custom-quotes-to-potential-customers/feed/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/3-ways-to-increase-online-leads-when-you-provide-custom-quotes-to-potential-customers/feed/index.html	(from https://oscwebdesign.biz/3-ways-to-increase-online-leads-when-you-provide-custom-quotes-to-potential-customers/)
12:56:32	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:32%20GMT	https://oscwebdesign.biz/?p=3874	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/index723c.html	(from https://oscwebdesign.biz/3-ways-to-increase-online-leads-when-you-provide-custom-quotes-to-potential-customers/)
12:56:34	1276/1276	---MCZ	200	added ('OK')	text/css	etag:W/%226241ad0a-4fc%22	https://oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/css/pusher.css?ver=1655121234	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/css/pusher94b3.css	(from https://oscwebdesign.biz/10-effective-ways-to-optimize-your-ecommerce-business-for-seo/)
12:56:34	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:33%20GMT	https://oscwebdesign.biz/10-effective-ways-to-optimize-your-ecommerce-business-for-seo/feed/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/10-effective-ways-to-optimize-your-ecommerce-business-for-seo/feed/index.html	(from https://oscwebdesign.biz/10-effective-ways-to-optimize-your-ecommerce-business-for-seo/)
12:56:34	114817/114817	---MCZ	200	added ('OK')	text/css	etag:W/%226092245c-1c081%22	https://oscwebdesign.biz/wp-content/themes/oscwebdesign/assets/css/main.css?v=1655121234&ver=5.9.3	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/themes/oscwebdesign/assets/css/mainf161.css	(from https://oscwebdesign.biz/10-effective-ways-to-optimize-your-ecommerce-business-for-seo/)
12:56:34	269/269	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:34%20GMT	https://oscwebdesign.biz/wp-json/wp/v2/posts/3679	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-json/wp/v2/posts/3679	(from https://oscwebdesign.biz/10-effective-ways-to-optimize-your-ecommerce-business-for-seo/)
12:56:35	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:35%20GMT	https://oscwebdesign.biz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foscwebdesign.biz%2F10-effective-ways-to-optimize-your-ecommerce-business-for-seo%2F	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-json/oembed/1.0/embedabd8	(from https://oscwebdesign.biz/10-effective-ways-to-optimize-your-ecommerce-business-for-seo/)
12:56:35	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:35%20GMT	https://oscwebdesign.biz/?p=3679	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/indexf473.html	(from https://oscwebdesign.biz/10-effective-ways-to-optimize-your-ecommerce-business-for-seo/)
12:56:35	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:35%20GMT	https://oscwebdesign.biz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foscwebdesign.biz%2F10-effective-ways-to-optimize-your-ecommerce-business-for-seo%2F&format=xml	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-json/oembed/1.0/embed7c10	(from https://oscwebdesign.biz/10-effective-ways-to-optimize-your-ecommerce-business-for-seo/)
12:56:35	264973/264973	---M--	200	added ('OK')	image/jpeg	etag:%2260385c82-40b0d%22	https://oscwebdesign.biz/wp-content/uploads/2021/02/customer-reviews.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2021/02/customer-reviews.jpg	(from https://oscwebdesign.biz/3-ways-to-increase-online-leads-when-you-provide-custom-quotes-to-potential-customers/)
12:56:35	24824/24824	---M--	200	added ('OK')	image/png	etag:%2260817e6f-60f8%22	https://oscwebdesign.biz/wp-content/uploads/2021/04/google-search-console-graph-1024x278.png	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2021/04/google-search-console-graph-1024x278.png	(from https://oscwebdesign.biz/10-effective-ways-to-optimize-your-ecommerce-business-for-seo/)
12:56:36	83679/83679	---M--	200	added ('OK')	image/png	etag:%2260817e85-146df%22	https://oscwebdesign.biz/wp-content/uploads/2021/04/google-keyword-research-1024x370.png	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2021/04/google-keyword-research-1024x370.png	(from https://oscwebdesign.biz/10-effective-ways-to-optimize-your-ecommerce-business-for-seo/)
12:56:36	17927/17927	---M--	200	added ('OK')	image/jpeg	etag:%225fd0f98d-4607%22	https://oscwebdesign.biz/wp-content/uploads/2020/12/csc-reproductions.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2020/12/csc-reproductions.jpg	(from https://oscwebdesign.biz/10-effective-ways-to-optimize-your-ecommerce-business-for-seo/)
12:56:36	14325/14325	---M--	200	added ('OK')	image/jpeg	etag:%225fd0f973-37f5%22	https://oscwebdesign.biz/wp-content/uploads/2020/12/never-stop-improving-website-marketing.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2020/12/never-stop-improving-website-marketing.jpg	(from https://oscwebdesign.biz/10-effective-ways-to-optimize-your-ecommerce-business-for-seo/)
12:56:37	2411/2411	---MCZ	200	added ('OK')	application/javascript	etag:W/%226241ad0a-96b%22	https://oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/vendor/pusher-jquery.js?ver=1655121234	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/vendor/pusher-jquery94b3.js	(from https://oscwebdesign.biz/10-effective-ways-to-optimize-your-ecommerce-business-for-seo/)
12:56:37	1276/1276	---MCZ	200	added ('OK')	text/css	etag:W/%226241ad0a-4fc%22	https://oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/css/pusher.css?ver=1655121237	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/css/pusherdcea.css	(from https://oscwebdesign.biz/10-ways-to-optimize-your-restaurant-website-for-better-seo/)
12:56:37	269/269	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:37%20GMT	https://oscwebdesign.biz/10-ways-to-optimize-your-restaurant-website-for-better-seo/feed/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/10-ways-to-optimize-your-restaurant-website-for-better-seo/feed/index.html	(from https://oscwebdesign.biz/10-ways-to-optimize-your-restaurant-website-for-better-seo/)
12:56:37	114817/114817	---MCZ	200	added ('OK')	text/css	etag:W/%226092245c-1c081%22	https://oscwebdesign.biz/wp-content/themes/oscwebdesign/assets/css/main.css?v=1655121237&ver=5.9.3	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/themes/oscwebdesign/assets/css/main5555.css	(from https://oscwebdesign.biz/10-ways-to-optimize-your-restaurant-website-for-better-seo/)
12:56:37	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:37%20GMT	https://oscwebdesign.biz/wp-json/wp/v2/posts/3614	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-json/wp/v2/posts/3614	(from https://oscwebdesign.biz/10-ways-to-optimize-your-restaurant-website-for-better-seo/)
12:56:38	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:38%20GMT	https://oscwebdesign.biz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foscwebdesign.biz%2F10-ways-to-optimize-your-restaurant-website-for-better-seo%2F	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-json/oembed/1.0/embed7e9b	(from https://oscwebdesign.biz/10-ways-to-optimize-your-restaurant-website-for-better-seo/)
12:56:38	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:38%20GMT	https://oscwebdesign.biz/?p=3614	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/index51ca.html	(from https://oscwebdesign.biz/10-ways-to-optimize-your-restaurant-website-for-better-seo/)
12:56:38	269/269	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:38%20GMT	https://oscwebdesign.biz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foscwebdesign.biz%2F10-ways-to-optimize-your-restaurant-website-for-better-seo%2F&format=xml	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-json/oembed/1.0/embed69d8	(from https://oscwebdesign.biz/10-ways-to-optimize-your-restaurant-website-for-better-seo/)
12:56:38	39202/39202	---M--	200	added ('OK')	image/jpeg	etag:%225fcfc806-9f09%22	https://oscwebdesign.biz/wp-content/uploads/2020/12/website-vs-app-online-restaurant-orders-1024x367.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2020/12/website-vs-app-online-restaurant-orders-1024x367.jpg	(from https://oscwebdesign.biz/10-ways-to-optimize-your-restaurant-website-for-better-seo/)
12:56:39	39707/39707	---M--	200	added ('OK')	image/jpeg	etag:%225fcfe0fe-9b1b%22	https://oscwebdesign.biz/wp-content/uploads/2020/12/good-user-experience-restaurant.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2020/12/good-user-experience-restaurant.jpg	(from https://oscwebdesign.biz/10-ways-to-optimize-your-restaurant-website-for-better-seo/)
12:56:39	19309/19309	---M--	200	added ('OK')	image/jpeg	etag:%225fcfe115-4b6d%22	https://oscwebdesign.biz/wp-content/uploads/2020/12/positive-local-reviews-resturant-website.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2020/12/positive-local-reviews-resturant-website.jpg	(from https://oscwebdesign.biz/10-ways-to-optimize-your-restaurant-website-for-better-seo/)
12:56:39	2411/2411	---MCZ	200	added ('OK')	application/javascript	etag:W/%226241ad0a-96b%22	https://oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/vendor/pusher-jquery.js?ver=1655121237	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/vendor/pusher-jquerydcea.js	(from https://oscwebdesign.biz/10-ways-to-optimize-your-restaurant-website-for-better-seo/)
12:56:40	269/269	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:40%20GMT	https://oscwebdesign.biz/wp-json/wp/v2/posts/3055	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-json/wp/v2/posts/3055	(from https://oscwebdesign.biz/easy-ways-to-build-first-links/)
12:56:40	269/269	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:40%20GMT	https://oscwebdesign.biz/easy-ways-to-build-first-links/feed/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/easy-ways-to-build-first-links/feed/index.html	(from https://oscwebdesign.biz/easy-ways-to-build-first-links/)
12:56:40	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:40%20GMT	https://oscwebdesign.biz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foscwebdesign.biz%2Feasy-ways-to-build-first-links%2F	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-json/oembed/1.0/embed67c0	(from https://oscwebdesign.biz/easy-ways-to-build-first-links/)
12:56:40	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:40%20GMT	https://oscwebdesign.biz/?p=3055	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/indexf631.html	(from https://oscwebdesign.biz/easy-ways-to-build-first-links/)
12:56:40	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:40%20GMT	https://oscwebdesign.biz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foscwebdesign.biz%2Feasy-ways-to-build-first-links%2F&format=xml	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-json/oembed/1.0/embed5312	(from https://oscwebdesign.biz/easy-ways-to-build-first-links/)
12:56:41	22121/22121	---M--	200	added ('OK')	image/png	etag:%225fb227b1-5669%22	https://oscwebdesign.biz/wp-content/uploads/2017/10/easy-way-build-links.png	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2017/10/easy-way-build-links.png	(from https://oscwebdesign.biz/easy-ways-to-build-first-links/)
12:56:41	1276/1276	---MCZ	200	added ('OK')	text/css	etag:W/%226241ad0a-4fc%22	https://oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/css/pusher.css?ver=1655121238	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/css/pusher8606.css	(from https://oscwebdesign.biz/author/oscsalena/)
12:56:42	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:41%20GMT	https://oscwebdesign.biz/author/oscsalena/page/2/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/author/oscsalena/page/2/index.html	(from https://oscwebdesign.biz/author/oscsalena/)
12:56:42	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:42%20GMT	https://oscwebdesign.biz/author/oscsalena/feed/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/author/oscsalena/feed/index.html	(from https://oscwebdesign.biz/author/oscsalena/)
12:56:42	114817/114817	---MCZ	200	added ('OK')	text/css	etag:W/%226092245c-1c081%22	https://oscwebdesign.biz/wp-content/themes/oscwebdesign/assets/css/main.css?v=1655121238&ver=5.9.3	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/themes/oscwebdesign/assets/css/maind805.css	(from https://oscwebdesign.biz/author/oscsalena/)
12:56:42	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:42%20GMT	https://oscwebdesign.biz/wp-json/wp/v2/users/4	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-json/wp/v2/users/4	(from https://oscwebdesign.biz/author/oscsalena/)
12:56:42	51870/51870	---M--	200	added ('OK')	image/jpeg	etag:%225fb22794-ca9e%22	https://oscwebdesign.biz/wp-content/uploads/2017/08/when-to-hire-professional-copywriter.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2017/08/when-to-hire-professional-copywriter.jpg	(from https://oscwebdesign.biz/author/oscsalena/)
12:56:42	269/269	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:42%20GMT	https://oscwebdesign.biz/times-you-should-hire-a-copywriter/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/times-you-should-hire-a-copywriter/index.html	(from https://oscwebdesign.biz/author/oscsalena/)
12:56:43	94339/94339	---M--	200	added ('OK')	image/jpeg	etag:%225fb22794-17083%22	https://oscwebdesign.biz/wp-content/uploads/2017/08/what-is-social-media-influencer-marketing.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2017/08/what-is-social-media-influencer-marketing.jpg	(from https://oscwebdesign.biz/author/oscsalena/)
12:56:43	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:43%20GMT	https://oscwebdesign.biz/social-media-influencer-marketing/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/social-media-influencer-marketing/index.html	(from https://oscwebdesign.biz/author/oscsalena/)
12:56:43	2411/2411	---MCZ	200	added ('OK')	application/javascript	etag:W/%226241ad0a-96b%22	https://oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/vendor/pusher-jquery.js?ver=1655121238	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/vendor/pusher-jquery8606.js	(from https://oscwebdesign.biz/author/oscsalena/)
12:56:43	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:43%20GMT	https://oscwebdesign.biz/author/oscsalena/page/15/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/author/oscsalena/page/15/index.html	(from https://oscwebdesign.biz/author/oscsalena/)
12:56:43	269/269	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:43%20GMT	https://oscwebdesign.biz/author/oscsalena/page/3/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/author/oscsalena/page/3/index.html	(from https://oscwebdesign.biz/author/oscsalena/)
12:56:44	1276/1276	---MCZ	200	added ('OK')	text/css	etag:W/%226241ad0a-4fc%22	https://oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/css/pusher.css?ver=1655121239	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/css/pusher7a2b.css	(from https://oscwebdesign.biz/5-minute-fix-improve-websites-seo-minutes/)
12:56:44	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:44%20GMT	https://oscwebdesign.biz/5-minute-fix-improve-websites-seo-minutes/feed/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/5-minute-fix-improve-websites-seo-minutes/feed/index.html	(from https://oscwebdesign.biz/5-minute-fix-improve-websites-seo-minutes/)
12:56:44	114817/114817	---MCZ	200	added ('OK')	text/css	etag:W/%226092245c-1c081%22	https://oscwebdesign.biz/wp-content/themes/oscwebdesign/assets/css/main.css?v=1655121239&ver=5.9.3	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/themes/oscwebdesign/assets/css/main8c9c.css	(from https://oscwebdesign.biz/5-minute-fix-improve-websites-seo-minutes/)
12:56:44	269/269	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:44%20GMT	https://oscwebdesign.biz/wp-json/wp/v2/posts/1970	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-json/wp/v2/posts/1970	(from https://oscwebdesign.biz/5-minute-fix-improve-websites-seo-minutes/)
12:56:44	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:44%20GMT	https://oscwebdesign.biz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foscwebdesign.biz%2F5-minute-fix-improve-websites-seo-minutes%2F	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-json/oembed/1.0/embed17c7	(from https://oscwebdesign.biz/5-minute-fix-improve-websites-seo-minutes/)
12:56:45	269/269	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:44%20GMT	https://oscwebdesign.biz/?p=1970	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/indexa02b.html	(from https://oscwebdesign.biz/5-minute-fix-improve-websites-seo-minutes/)
12:56:45	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:56:45%20GMT	https://oscwebdesign.biz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foscwebdesign.biz%2F5-minute-fix-improve-websites-seo-minutes%2F&format=xml	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-json/oembed/1.0/embed5326	(from https://oscwebdesign.biz/5-minute-fix-improve-websites-seo-minutes/)
12:56:45	30120/30120	---M--	200	added ('OK')	image/png	etag:%225fb225ef-75a8%22	https://oscwebdesign.biz/wp-content/uploads/2017/05/OSC-Web-Design-title-and-meta-tag-for-SEO.png	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2017/05/OSC-Web-Design-title-and-meta-tag-for-SEO.png	(from https://oscwebdesign.biz/5-minute-fix-improve-websites-seo-minutes/)
12:56:46	367101/367101	---M--	200	added ('OK')	image/png	etag:%225fb225f0-599fd%22	https://oscwebdesign.biz/wp-content/uploads/2017/05/Maine-Website-Design-example-of-Yoast-978x1024.png	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2017/05/Maine-Website-Design-example-of-Yoast-978x1024.png	(from https://oscwebdesign.biz/5-minute-fix-improve-websites-seo-minutes/)
12:56:46	89030/89030	---M--	200	added ('OK')	image/png	etag:%225fb225ef-15bc6%22	https://oscwebdesign.biz/wp-content/uploads/2017/05/OSC-Web-Design-title-and-meta-tag-for-SEO-1024x165.png	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2017/05/OSC-Web-Design-title-and-meta-tag-for-SEO-1024x165.png	(from https://oscwebdesign.biz/5-minute-fix-improve-websites-seo-minutes/)
